Word Spacing,Size,Pen Pressure,Baseline
411.5450103,"{'Avg Width': 0.4136819255348186, 'Avg Height': 1.1636225244753973}",LOW,STRAIGHT
148.2238269,"{'Avg Width': 0.4309291603478295, 'Avg Height': 1.0437140241643847}",LOW,STRAIGHT
466.4151952,"{'Avg Width': 1.075166721820891, 'Avg Height': 0.7529422522151724}",HIGH,STRAIGHT
342.4819162,"{'Avg Width': 0.375358220480523, 'Avg Height': 1.2093008774233902}",HIGH,ASSENDING
509.9171335,"{'Avg Width': 2.517676120872398, 'Avg Height': 2.5570775790327973}",LOW,STRAIGHT
528.5496551,"{'Avg Width': 0.7048626192289861, 'Avg Height': 0.9708082427953084}",HIGH,STRAIGHT
121.0444109,"{'Avg Width': 0.7609456945897485, 'Avg Height': 1.8944806533440748}",HIGH,STRAIGHT
242.488179,"{'Avg Width': 0.35641499968473733, 'Avg Height': 0.7344267328593497}",LOW,STRAIGHT
90.02777349,"{'Avg Width': 6.419413852440393, 'Avg Height': 3.615869455751775}",HIGH,STRAIGHT
346.8048708,"{'Avg Width': 0.6774019852862232, 'Avg Height': 1.6862086366046118}",LOW,STRAIGHT
530.5974165,"{'Avg Width': 0.802128891890284, 'Avg Height': 1.9471846057896074}",HIGH,DESCENDING
371.23841,"{'Avg Width': 0.3879222251667447, 'Avg Height': 0.5348867104123877}",HIGH,STRAIGHT
138.6328338,"{'Avg Width': 0.9279811778287527, 'Avg Height': 0.9241905723788713}",HIGH,STRAIGHT
169.8222573,"{'Avg Width': 0.8536182228299668, 'Avg Height': 2.0450154849800075}",LOW,ASSENDING
344.1451474,"{'Avg Width': 1.7030833333333333, 'Avg Height': 2.101}",LOW,STRAIGHT
494.4553079,"{'Avg Width': 0.28041611440557423, 'Avg Height': 0.6694302618226717}",HIGH,STRAIGHT
216.9469981,"{'Avg Width': 0.2802400282969775, 'Avg Height': 0.6567137773748585}",LOW,STRAIGHT
437.5672818,"{'Avg Width': 0.5313480978669524, 'Avg Height': 0.6423504728591887}",HIGH,STRAIGHT
415.9352621,"{'Avg Width': 1.2907747619022867, 'Avg Height': 1.5082527988842973}",LOW,STRAIGHT
456.7923451,"{'Avg Width': 0.1428232361493665, 'Avg Height': 0.3658605720338429}",LOW,STRAIGHT
226.7728182,"{'Avg Width': 0.33526114158613995, 'Avg Height': 0.5772621805232724}",LOW,STRAIGHT
33.83784863,"{'Avg Width': 0.39756846612703617, 'Avg Height': 0.8221429563529097}",HIGH,STRAIGHT
444.8558739,"{'Avg Width': 0.5621825554290809, 'Avg Height': 0.9521435799600978}",LOW,STRAIGHT
303.5984671,"{'Avg Width': 0.35984843447771275, 'Avg Height': 0.5745424960375177}",LOW,STRAIGHT
331.3061712,"{'Avg Width': 0.44144340123546266, 'Avg Height': 0.7507854116038027}",LOW,STRAIGHT
309.994364,"{'Avg Width': 0.9399147905512513, 'Avg Height': 1.106483802979647}",LOW,STRAIGHT
451.6995169,"{'Avg Width': 0.4736672842936977, 'Avg Height': 1.2481484128217886}",LOW,DESCENDING
327.4229148,"{'Avg Width': 0.8368384740353576, 'Avg Height': 0.7607578231154559}",HIGH,STRAIGHT
509.0437983,"{'Avg Width': 1.484973342902756, 'Avg Height': 1.6666300106139003}",LOW,STRAIGHT
154.1009522,"{'Avg Width': 0.21533069987884793, 'Avg Height': 0.5061655011793509}",LOW,STRAIGHT
92.64987858,"{'Avg Width': 0.479689904672612, 'Avg Height': 0.9724797552165253}",LOW,STRAIGHT
289.0410645,"{'Avg Width': 0.5161579351647407, 'Avg Height': 1.3193130539671776}",LOW,DESCENDING
276.6108928,"{'Avg Width': 0.5245869114543553, 'Avg Height': 1.7875743387222793}",LOW,DESCENDING
221.0582801,"{'Avg Width': 0.42080743345728844, 'Avg Height': 1.2537185042923937}",LOW,STRAIGHT
441.925097,"{'Avg Width': 0.15987996743897656, 'Avg Height': 0.38639258357084943}",LOW,STRAIGHT
322.0134843,"{'Avg Width': 0.214020720205013, 'Avg Height': 0.5724917505069496}",HIGH,STRAIGHT
163.0188623,"{'Avg Width': 0.3434457701953926, 'Avg Height': 0.7072525943619293}",LOW,STRAIGHT
258.8298798,"{'Avg Width': 0.15556907566444625, 'Avg Height': 0.5179584531150087}",LOW,STRAIGHT
248.3598203,"{'Avg Width': 0.5741637749212093, 'Avg Height': 0.8532460132844781}",HIGH,STRAIGHT
297.4681499,"{'Avg Width': 0.9135679375940834, 'Avg Height': 1.0559130585910543}",LOW,DESCENDING
177.4131749,"{'Avg Width': 0.583160185435077, 'Avg Height': 0.9772699639408615}",HIGH,STRAIGHT
403.7419884,"{'Avg Width': 3.549984919872899, 'Avg Height': 3.562763594896322}",LOW,STRAIGHT
393.1940623,"{'Avg Width': 0.3913021121703105, 'Avg Height': 0.97976135589564}",LOW,STRAIGHT
302.5486361,"{'Avg Width': 0.9349293994601524, 'Avg Height': 4.644094432442562}",LOW,STRAIGHT
223.4279869,"{'Avg Width': 0.657695599933675, 'Avg Height': 0.621518014491266}",HIGH,STRAIGHT
374.8668287,"{'Avg Width': 0.9869595241124993, 'Avg Height': 1.243074276809269}",LOW,STRAIGHT
393.7730788,"{'Avg Width': 0.48321935478178846, 'Avg Height': 0.6696426898111786}",HIGH,STRAIGHT
341.1569553,"{'Avg Width': 0.8333671078524995, 'Avg Height': 1.7145802630592966}",HIGH,DESCENDING
174.767789,"{'Avg Width': 0.387693055174227, 'Avg Height': 0.9986879403365979}",LOW,DESCENDING
476.4208429,"{'Avg Width': 0.17817299840403544, 'Avg Height': 0.4340333119083949}",LOW,STRAIGHT
452.9430093,"{'Avg Width': 0.7104439348128126, 'Avg Height': 1.608114335866106}",HIGH,STRAIGHT
356.9941024,"{'Avg Width': 1.8079558949959875, 'Avg Height': 0.9945454633939734}",LOW,STRAIGHT
429.9187573,"{'Avg Width': 0.7861418802731398, 'Avg Height': 0.9140055978523727}",LOW,DESCENDING
177.3596817,"{'Avg Width': 0.3949095567519468, 'Avg Height': 0.7059749370264753}",LOW,STRAIGHT
327.1246429,"{'Avg Width': 0.46741014905853173, 'Avg Height': 0.8589284953045176}",HIGH,STRAIGHT
181.8378398,"{'Avg Width': 2.162266305759102, 'Avg Height': 3.3397651466423377}",LOW,DESCENDING
260.7235101,"{'Avg Width': 0.4004242893782803, 'Avg Height': 0.5249020791660189}",LOW,STRAIGHT
274.909014,"{'Avg Width': 2.1220554558486895, 'Avg Height': 2.3955520132252457}",HIGH,DESCENDING
786.8576746,"{'Avg Width': 1.542426320735861, 'Avg Height': 1.966050687489514}",LOW,STRAIGHT
415.3672691,"{'Avg Width': 0.8995323696371328, 'Avg Height': 1.2940393000948744}",HIGH,STRAIGHT
195.4336654,"{'Avg Width': 0.39049485171474185, 'Avg Height': 0.9440701715958946}",LOW,STRAIGHT
412.3846269,"{'Avg Width': 0.17950032286458428, 'Avg Height': 0.558089462044139}",LOW,STRAIGHT
315.1950056,"{'Avg Width': 0.5994888059141802, 'Avg Height': 0.8660064874929533}",LOW,STRAIGHT
404.1643098,"{'Avg Width': 1.3591610223703356, 'Avg Height': 1.7087449842242906}",LOW,STRAIGHT
308.4712015,"{'Avg Width': 0.3280385590330857, 'Avg Height': 0.7159618393490774}",HIGH,STRAIGHT
316.9984899,"{'Avg Width': 0.5146827385369132, 'Avg Height': 0.7098970200013224}",LOW,STRAIGHT
474.1122343,"{'Avg Width': 1.4202969116146835, 'Avg Height': 1.561368793182273}",LOW,ASSENDING
270.9673628,"{'Avg Width': 1.1334292626344409, 'Avg Height': 1.2285123626912262}",LOW,STRAIGHT
36.35410197,"{'Avg Width': 0.33555021111407235, 'Avg Height': 0.5036474347670714}",LOW,STRAIGHT
201.7507102,"{'Avg Width': 0.5300607531835267, 'Avg Height': 1.0603222062528053}",LOW,STRAIGHT
377.9480365,"{'Avg Width': 0.7082423093584188, 'Avg Height': 0.9046425736552893}",LOW,STRAIGHT
243.3093109,"{'Avg Width': 0.26944430987747153, 'Avg Height': 0.4170903633948852}",HIGH,STRAIGHT
301.5327511,"{'Avg Width': 0.45098790638883, 'Avg Height': 1.1203926269896594}",HIGH,STRAIGHT
52.0,"{'Avg Width': 1.6985723630201404, 'Avg Height': 1.2259283347251457}",LOW,STRAIGHT
276.2037077,"{'Avg Width': 0.2631151743279662, 'Avg Height': 0.7690426340015494}",HIGH,STRAIGHT
133.7040664,"{'Avg Width': 0.7384073288679707, 'Avg Height': 0.5396684802689227}",LOW,STRAIGHT
344.5845037,"{'Avg Width': 1.3254626619987206, 'Avg Height': 1.6760160187881823}",HIGH,STRAIGHT
168.521257,"{'Avg Width': 0.20198059888520956, 'Avg Height': 0.8072886755093025}",LOW,ASSENDING
421.6315951,"{'Avg Width': 0.7580530214786927, 'Avg Height': 1.0802614145675782}",LOW,STRAIGHT
327.6079475,"{'Avg Width': 0.45947198293185143, 'Avg Height': 0.6052964491891887}",LOW,STRAIGHT
508.165545,"{'Avg Width': 0.5832687590512504, 'Avg Height': 0.36577731736769914}",LOW,STRAIGHT
900.2805118,"{'Avg Width': 0.7609095711655588, 'Avg Height': 0.6834670260741895}",LOW,DESCENDING
299.6606304,"{'Avg Width': 0.7258177158025334, 'Avg Height': 1.1523048705856218}",HIGH,STRAIGHT
482.7890894,"{'Avg Width': 0.24818950500632156, 'Avg Height': 0.6549609834944877}",HIGH,STRAIGHT
601.2813623,"{'Avg Width': 0.7808916149772469, 'Avg Height': 0.7524794268105832}",HIGH,STRAIGHT
355.6052109,"{'Avg Width': 1.5340780563640886, 'Avg Height': 1.1993338845870507}",LOW,STRAIGHT
377.0621709,"{'Avg Width': 0.45681657234436596, 'Avg Height': 0.6059511244326673}",LOW,STRAIGHT
157.5468184,"{'Avg Width': 0.506405862901075, 'Avg Height': 1.4680271220524646}",LOW,STRAIGHT
435.8681324,"{'Avg Width': 1.6999510753452522, 'Avg Height': 2.7254606444806093}",LOW,STRAIGHT
117.1234146,"{'Avg Width': 0.7693590678959543, 'Avg Height': 0.5967404965035377}",LOW,STRAIGHT
273.0602971,"{'Avg Width': 0.4606909227601916, 'Avg Height': 0.839433152516902}",HIGH,STRAIGHT
188.2756773,"{'Avg Width': 0.7535983458215919, 'Avg Height': 1.8517130894797256}",HIGH,STRAIGHT
513.4033584,"{'Avg Width': 1.992233154122083, 'Avg Height': 3.343112442612026}",LOW,ASSENDING
298.7917787,"{'Avg Width': 0.310664898857939, 'Avg Height': 0.35452463387493865}",HIGH,ASSENDING
315.1843709,"{'Avg Width': 2.0692301492410428, 'Avg Height': 4.256736667906686}",LOW,STRAIGHT
296.2554592,"{'Avg Width': 0.4286507507622238, 'Avg Height': 0.7101296040189617}",LOW,STRAIGHT
62.84863069,"{'Avg Width': 0.9949056807496828, 'Avg Height': 1.0143924639296515}",HIGH,STRAIGHT
453.3524931,"{'Avg Width': 0.7930718832157103, 'Avg Height': 0.9126528241148594}",HIGH,STRAIGHT
403.0397003,"{'Avg Width': 0.5745410808568697, 'Avg Height': 0.5532867328074549}",LOW,STRAIGHT
936.8975398,"{'Avg Width': 1.2380772698214602, 'Avg Height': 1.0576626064575534}",LOW,STRAIGHT
315.5462939,"{'Avg Width': 0.911251494356787, 'Avg Height': 1.118206987527368}",LOW,STRAIGHT
370.5833488,"{'Avg Width': 0.33800033206229135, 'Avg Height': 0.41260363801732375}",HIGH,STRAIGHT
177.0830109,"{'Avg Width': 0.844335392151318, 'Avg Height': 1.0099539885369777}",LOW,STRAIGHT
254.7567467,"{'Avg Width': 0.48386166112148715, 'Avg Height': 0.5530795538249583}",HIGH,STRAIGHT
387.7792154,"{'Avg Width': 1.1372110504723763, 'Avg Height': 1.7234349190629188}",LOW,STRAIGHT
343.5794476,"{'Avg Width': 1.666775515059456, 'Avg Height': 1.3558219989329268}",LOW,ASSENDING
469.0826061,"{'Avg Width': 0.5478696871836206, 'Avg Height': 0.5973106609678382}",LOW,STRAIGHT
294.2790677,"{'Avg Width': 0.41502689949914595, 'Avg Height': 1.147179051700719}",LOW,STRAIGHT
321.26773,"{'Avg Width': 0.4901712194500208, 'Avg Height': 1.1456472811200573}",LOW,STRAIGHT
495.0227915,"{'Avg Width': 0.20362727855792842, 'Avg Height': 0.567375694206515}",LOW,STRAIGHT
397.3852325,"{'Avg Width': 0.25729750310885185, 'Avg Height': 0.6402474978530545}",LOW,ASSENDING
314.610224,"{'Avg Width': 0.5846646987189565, 'Avg Height': 1.2973924649540638}",HIGH,DESCENDING
344.1215337,"{'Avg Width': 0.8528428308458106, 'Avg Height': 2.893121384922316}",LOW,STRAIGHT
396.0766101,"{'Avg Width': 1.3887342750717704, 'Avg Height': 4.228525534294977}",LOW,STRAIGHT
409.9444302,"{'Avg Width': 0.20335996202535625, 'Avg Height': 0.41984803482007743}",LOW,STRAIGHT
403.1280934,"{'Avg Width': 0.34724473746830664, 'Avg Height': 1.1656076330743026}",LOW,STRAIGHT
295.8467873,"{'Avg Width': 1.8545937713979486, 'Avg Height': 2.2990864518497887}",HIGH,DESCENDING
45.2321246,"{'Avg Width': 0.8200867391185777, 'Avg Height': 1.477668348226603}",LOW,STRAIGHT
473.2642765,"{'Avg Width': 0.2664186279688794, 'Avg Height': 0.7045568069556815}",LOW,ASSENDING
205.3411795,"{'Avg Width': 0.36601064537952027, 'Avg Height': 0.5758043636597255}",HIGH,STRAIGHT
357.0155942,"{'Avg Width': 0.7097166787224315, 'Avg Height': 1.583086830474115}",LOW,STRAIGHT
434.8452957,"{'Avg Width': 0.37196986785440006, 'Avg Height': 1.1899669270445816}",LOW,STRAIGHT
312.1976167,"{'Avg Width': 0.1961347454195255, 'Avg Height': 0.5124911862271799}",LOW,STRAIGHT
369.9793016,"{'Avg Width': 1.196634443663915, 'Avg Height': 3.4661227607966234}",HIGH,STRAIGHT
400.7106577,"{'Avg Width': 2.0463755037895877, 'Avg Height': 3.9701878937573194}",LOW,STRAIGHT
365.0981878,"{'Avg Width': 0.3496230407115359, 'Avg Height': 1.005176309297544}",LOW,STRAIGHT
334.5622296,"{'Avg Width': 0.7049867500456267, 'Avg Height': 0.6294025523268267}",LOW,ASSENDING
410.8980374,"{'Avg Width': 0.22451518651729177, 'Avg Height': 0.5019178980784786}",LOW,STRAIGHT
466.1455969,"{'Avg Width': 2.2029242227176336, 'Avg Height': 2.2973595886487597}",LOW,STRAIGHT
265.665826,"{'Avg Width': 0.6508837935894305, 'Avg Height': 2.001351589988048}",LOW,STRAIGHT
384.3644516,"{'Avg Width': 0.5406672748443295, 'Avg Height': 1.086217389771488}",HIGH,STRAIGHT
417.3079631,"{'Avg Width': 1.776616971922864, 'Avg Height': 2.2632884102493884}",LOW,STRAIGHT
253.1413299,"{'Avg Width': 0.8773062910520945, 'Avg Height': 1.3440514539379091}",LOW,STRAIGHT
281.3575992,"{'Avg Width': 0.3285881106093282, 'Avg Height': 1.056569284441331}",LOW,STRAIGHT
185.1522006,"{'Avg Width': 1.648414744057558, 'Avg Height': 1.1596146839376014}",LOW,STRAIGHT
429.1217959,"{'Avg Width': 0.2832349176593133, 'Avg Height': 0.45940252467356213}",LOW,STRAIGHT
172.9396817,"{'Avg Width': 0.6913346114973804, 'Avg Height': 1.129506345431166}",LOW,STRAIGHT
393.0945844,"{'Avg Width': 0.7382555264178513, 'Avg Height': 0.86307891927835}",LOW,STRAIGHT
321.7418866,"{'Avg Width': 0.21336562760341965, 'Avg Height': 0.7410868098769651}",LOW,STRAIGHT
667.4563656,"{'Avg Width': 0.5800922207487279, 'Avg Height': 0.7484770630186947}",HIGH,STRAIGHT
322.684056,"{'Avg Width': 1.59111011082038, 'Avg Height': 2.956286539470156}",LOW,STRAIGHT
475.7942186,"{'Avg Width': 0.29222488942490765, 'Avg Height': 0.43864460144057194}",HIGH,STRAIGHT
252.1917429,"{'Avg Width': 0.4471712312545963, 'Avg Height': 0.7619942346502774}",LOW,STRAIGHT
389.0880497,"{'Avg Width': 0.6220614813249721, 'Avg Height': 0.7247744266181259}",LOW,STRAIGHT
868.3317338,"{'Avg Width': 0.7277898760412793, 'Avg Height': 1.2649533744739687}",LOW,STRAIGHT
478.5719614,"{'Avg Width': 0.43426497379719375, 'Avg Height': 0.568405559222386}",LOW,STRAIGHT
314.0211413,"{'Avg Width': 1.2797735887914863, 'Avg Height': 1.7331089899069918}",HIGH,STRAIGHT
236.8955934,"{'Avg Width': 0.6076459723769975, 'Avg Height': 0.7254899328116002}",LOW,STRAIGHT
312.2551962,"{'Avg Width': 0.4453680975492793, 'Avg Height': 0.9045926186457931}",LOW,DESCENDING
242.1504802,"{'Avg Width': 0.39331271655783073, 'Avg Height': 0.8653254378925501}",LOW,STRAIGHT
204.7977381,"{'Avg Width': 0.1789948525506317, 'Avg Height': 0.5256497232232118}",HIGH,STRAIGHT
443.117207,"{'Avg Width': 0.5805385587350287, 'Avg Height': 1.3376426998913051}",LOW,DESCENDING
311.5684042,"{'Avg Width': 1.5026315902066036, 'Avg Height': 2.747916279861186}",HIGH,STRAIGHT
949.5472605,"{'Avg Width': 0.21069118356205027, 'Avg Height': 0.5695525411812298}",LOW,STRAIGHT
342.0119552,"{'Avg Width': 1.6485415139062078, 'Avg Height': 1.7278860687716435}",LOW,STRAIGHT
310.7751607,"{'Avg Width': 0.436279263103537, 'Avg Height': 0.5596023336145963}",LOW,ASSENDING
129.9354622,"{'Avg Width': 0.4953062175022629, 'Avg Height': 1.0223952771025382}",HIGH,STRAIGHT
320.9409919,"{'Avg Width': 0.285171571200718, 'Avg Height': 0.5883295369930466}",LOW,STRAIGHT
417.5459801,"{'Avg Width': 1.2901986469288622, 'Avg Height': 1.706702988287275}",LOW,DESCENDING
283.4511266,"{'Avg Width': 1.470621307933397, 'Avg Height': 1.7650403856433323}",HIGH,STRAIGHT
284.4496258,"{'Avg Width': 0.2305423696724209, 'Avg Height': 0.7959031836379964}",LOW,STRAIGHT
199.6274874,"{'Avg Width': 0.45783531150149653, 'Avg Height': 0.5212782495819882}",LOW,STRAIGHT
476.1106442,"{'Avg Width': 0.8342660169707916, 'Avg Height': 0.7354267182680965}",HIGH,STRAIGHT
949.3034288,"{'Avg Width': 0.9452858975429024, 'Avg Height': 1.927554498305896}",LOW,STRAIGHT
89.0,"{'Avg Width': 0.17771885687782396, 'Avg Height': 0.46047788601748185}",LOW,STRAIGHT
372.5564035,"{'Avg Width': 0.6610494020862446, 'Avg Height': 1.1895254986404702}",HIGH,STRAIGHT
329.9501249,"{'Avg Width': 0.3716526948506635, 'Avg Height': 0.7435224371592134}",LOW,STRAIGHT
193.7237807,"{'Avg Width': 0.21825973888510147, 'Avg Height': 0.595182538408853}",HIGH,STRAIGHT
451.2493767,"{'Avg Width': 1.6669395215341785, 'Avg Height': 1.2464508998858863}",LOW,DESCENDING
248.2670003,"{'Avg Width': 0.580170929877884, 'Avg Height': 0.8157480963861568}",HIGH,STRAIGHT
154.4032374,"{'Avg Width': 0.23752476922509205, 'Avg Height': 0.4295896197502571}",HIGH,STRAIGHT
381.2693844,"{'Avg Width': 1.2652610664565762, 'Avg Height': 1.3255081081163609}",HIGH,ASSENDING
283.9593617,"{'Avg Width': 0.2778927979425957, 'Avg Height': 0.6450186274151501}",HIGH,STRAIGHT
384.2846004,"{'Avg Width': 0.9210009075186762, 'Avg Height': 1.0739297785415491}",HIGH,STRAIGHT
399.4907874,"{'Avg Width': 1.1864764771638612, 'Avg Height': 1.330193348447465}",LOW,STRAIGHT
93.47726996,"{'Avg Width': 0.31801825425134383, 'Avg Height': 0.738148384927798}",HIGH,STRAIGHT
421.209826,"{'Avg Width': 0.22964301110962368, 'Avg Height': 0.36784112469922814}",LOW,STRAIGHT
507.0722078,"{'Avg Width': 0.3148684990534697, 'Avg Height': 0.41661704655860005}",LOW,STRAIGHT
492.7729764,"{'Avg Width': 0.30219021669923884, 'Avg Height': 0.7440826969592372}",HIGH,STRAIGHT
298.7023947,"{'Avg Width': 1.2080356977852102, 'Avg Height': 1.2408401870953016}",LOW,STRAIGHT
399.2146832,"{'Avg Width': 1.0916480607873777, 'Avg Height': 2.705629418457693}",HIGH,STRAIGHT
294.9387321,"{'Avg Width': 0.7477110410807991, 'Avg Height': 0.5959546788398353}",LOW,DESCENDING
291.0212154,"{'Avg Width': 0.3377526971900962, 'Avg Height': 0.7691405979335233}",LOW,STRAIGHT
296.6177255,"{'Avg Width': 0.5979016429136603, 'Avg Height': 1.2455726041084718}",LOW,STRAIGHT
436.234453,"{'Avg Width': 0.4821659347978822, 'Avg Height': 0.5082284835718678}",HIGH,STRAIGHT
141.716134,"{'Avg Width': 0.798090346412558, 'Avg Height': 0.8331603034310894}",LOW,STRAIGHT
402.1333472,"{'Avg Width': 0.21448299978367935, 'Avg Height': 0.6885864132136602}",LOW,STRAIGHT
206.4423345,"{'Avg Width': 0.2500553646739268, 'Avg Height': 0.7742717735644106}",LOW,ASSENDING
237.7422858,"{'Avg Width': 0.2517492447796826, 'Avg Height': 0.6449433009961352}",LOW,STRAIGHT
520.215243,"{'Avg Width': 0.325192588216724, 'Avg Height': 0.7251844486354041}",LOW,STRAIGHT
102.5081295,"{'Avg Width': 0.19841972940416844, 'Avg Height': 0.44911782737700273}",LOW,STRAIGHT
414.5197568,"{'Avg Width': 0.45638255098130626, 'Avg Height': 0.8942348182708713}",LOW,STRAIGHT
87.35242967,"{'Avg Width': 0.13726713316075334, 'Avg Height': 0.40825755375505957}",LOW,STRAIGHT
254.9886013,"{'Avg Width': 0.7530232110688511, 'Avg Height': 1.135764472053109}",LOW,DESCENDING
353.2603366,"{'Avg Width': 0.31539315812224483, 'Avg Height': 0.590109150512621}",LOW,STRAIGHT
461.2161489,"{'Avg Width': 0.4319874166983031, 'Avg Height': 0.9431068139418223}",LOW,STRAIGHT
214.6952604,"{'Avg Width': 0.438940772574105, 'Avg Height': 0.9731696940588382}",LOW,STRAIGHT
346.1711889,"{'Avg Width': 3.0858580464401326, 'Avg Height': 3.608519324567144}",LOW,STRAIGHT
325.8608799,"{'Avg Width': 0.38515260844157545, 'Avg Height': 0.8683936252574342}",LOW,STRAIGHT
231.0779089,"{'Avg Width': 0.27453944322434337, 'Avg Height': 0.6588443967897963}",LOW,DESCENDING
453.3271308,"{'Avg Width': 0.4459134117559881, 'Avg Height': 1.2164795250309728}",HIGH,STRAIGHT
573.4225622,"{'Avg Width': 0.7111231983006386, 'Avg Height': 0.6995938690982944}",LOW,STRAIGHT
317.5677854,"{'Avg Width': 0.6218635070468491, 'Avg Height': 0.8754232501014769}",LOW,DESCENDING
344.0597945,"{'Avg Width': 0.9058884560650211, 'Avg Height': 2.5987291322935793}",LOW,STRAIGHT
316.5536968,"{'Avg Width': 0.37913373253314353, 'Avg Height': 1.1031210256230273}",LOW,STRAIGHT
559.946426,"{'Avg Width': 0.13444037713867893, 'Avg Height': 0.21927288364339478}",HIGH,STRAIGHT
407.7019037,"{'Avg Width': 0.4500687143217114, 'Avg Height': 1.2938402653976542}",LOW,DESCENDING
317.3378836,"{'Avg Width': 1.6583409913294929, 'Avg Height': 3.7712020941366595}",LOW,ASSENDING
273.2068829,"{'Avg Width': 0.21747673447537888, 'Avg Height': 0.4414636974879521}",HIGH,STRAIGHT
306.0632921,"{'Avg Width': 0.8037908893935772, 'Avg Height': 1.0880739189977422}",LOW,STRAIGHT
368.4373507,"{'Avg Width': 0.5937720443862881, 'Avg Height': 1.666687975626283}",LOW,STRAIGHT
336.4095502,"{'Avg Width': 0.5053777441034724, 'Avg Height': 1.1675040826944374}",LOW,ASSENDING
339.6707963,"{'Avg Width': 0.4516873857364429, 'Avg Height': 0.6566593846229172}",LOW,STRAIGHT
436.676674,"{'Avg Width': 0.5842847095709088, 'Avg Height': 0.6479068619109329}",LOW,STRAIGHT
220.2314509,"{'Avg Width': 0.21138315402627603, 'Avg Height': 0.4034977594366531}",LOW,ASSENDING
562.8858549,"{'Avg Width': 4.523114617446478, 'Avg Height': 2.875567075783416}",HIGH,STRAIGHT
612.5883196,"{'Avg Width': 0.23819372103164013, 'Avg Height': 0.6035085026499651}",LOW,STRAIGHT
173.9798839,"{'Avg Width': 1.7301255374709277, 'Avg Height': 2.8151021611411986}",LOW,STRAIGHT
153.0751449,"{'Avg Width': 0.3978450545188244, 'Avg Height': 0.7415206102148792}",LOW,DESCENDING
341.5573713,"{'Avg Width': 1.574004392568848, 'Avg Height': 2.7659994263378977}",HIGH,STRAIGHT
352.0655249,"{'Avg Width': 0.6277860475235023, 'Avg Height': 0.8717235232380568}",HIGH,STRAIGHT
221.9388753,"{'Avg Width': 0.7634417611831598, 'Avg Height': 1.0041473960433769}",LOW,STRAIGHT
