Word Spacing,Pen Pressure_LOW,Baseline_DESCENDING,Baseline_STRAIGHT,Word Size_NORMAL,Word Size_SMALL,Emotion,Attention,Optimism,Size,Pen Pressure
364,0,0,1,1,0,0,1,1,1.334168522,59
273,0,0,1,0,1,0,0,1,0.4793757183,74
461,1,0,1,0,1,1,0,1,0.3020402011,106
433,0,0,1,0,1,0,0,1,0.5646524863,176
852,0,0,1,1,0,0,1,1,1.003826418,163
391,1,0,1,1,0,1,1,1,1.015831557,109
436,1,0,1,1,0,1,1,1,1.087947535,87
248,1,0,0,0,1,1,0,2,0.8044189537,74
628,0,0,1,0,1,0,0,1,0.8154441235,65
159,0,0,1,0,1,0,0,1,0.4131434893,88
28,1,0,1,0,1,1,0,1,0.6152774009,150
440,1,1,0,0,1,1,0,0,0.3561032731,98
390,1,1,0,0,1,1,0,0,0.6380812422,82
136,0,0,1,0,1,0,0,1,0.7051925158,75
125,1,0,1,0,1,1,0,1,0.5258212786,126
673,1,0,1,1,0,1,1,1,1.380386013,199
342,1,0,1,1,0,1,1,1,1.25783257,187
258,0,1,0,1,0,0,1,0,1.463306295,167
349,1,0,1,0,1,1,0,1,0.5773256264,160
480,1,0,1,0,1,1,0,1,0.3544813251,168
558,0,0,1,0,1,0,0,1,0.7755024543,159
416,0,0,1,0,1,0,0,1,0.6593762162,169
320,0,0,1,0,0,0,2,1,2.178233225,162
256,0,0,1,1,0,0,1,1,1.077329965,181
352,1,0,1,1,0,1,1,1,1.138794354,176
355,1,1,0,1,0,1,1,0,1.305166158,192
266,1,0,1,0,1,1,0,1,0.9488882446,199
432,0,0,1,0,1,0,0,1,0.3320584676,194
133,0,0,1,0,1,0,0,1,0.9303065038,148
318,0,0,1,0,1,0,0,1,0.5424257395,127
392,0,0,1,0,1,0,0,1,0.6420944029,113
530,1,1,0,1,0,1,1,0,1.109208095,129
283,0,0,0,0,0,0,2,2,1.545088843,170
260,1,0,1,0,1,1,0,1,0.8646010591,128
363,1,0,1,0,1,1,0,1,0.7346646603,91
295,1,0,1,0,0,1,2,1,3.354975404,71
426,0,0,1,1,0,0,1,1,1.272358233,76
296,1,0,1,0,1,1,0,1,0.955,151
271,1,0,1,0,1,1,0,1,0.7375837558,199
85,1,0,1,0,1,1,0,1,0.4857253955,163
355,0,0,1,1,0,0,1,1,1.034470038,74
386,1,0,1,1,0,1,1,1,1.192138971,61
213,0,1,0,1,0,0,1,0,1.212854336,43
473,1,0,1,1,0,1,1,1,1.187037348,42
133,1,0,1,1,0,1,1,1,1.104914829,72
349,1,0,1,0,1,1,0,1,0.524878497,186
46,1,0,1,0,1,1,0,1,0.6934025422,146
717,0,0,1,0,1,0,0,1,0.4955858794,102
579,1,0,1,0,1,1,0,1,0.8860947344,111
353,0,0,1,0,1,0,0,1,0.5111689082,113
417,0,0,1,0,1,0,0,1,0.8151850843,164
335,1,0,1,0,1,1,0,1,0.6764469462,186
354,1,0,1,1,0,1,1,1,1.140586028,179
298,1,0,1,0,1,1,0,1,0.7244233229,170
306,1,1,0,0,1,1,0,0,0.6986606612,181
232,1,0,1,0,1,1,0,1,0.5234979336,144
460,0,0,1,1,0,0,1,1,1.243994515,66
453,0,0,1,0,1,0,0,1,0.7580861185,54
406,1,0,1,0,1,1,0,1,0.4727856717,73
477,1,0,1,0,1,1,0,1,0.7374342827,113
386,1,1,0,0,1,1,0,0,0.7682570399,183
476,1,0,1,1,0,1,1,1,1.4036895,193
405,0,0,1,1,0,0,1,1,1.170516209,178
296,1,0,1,0,1,1,0,1,0.5156929463,120
51,1,0,1,0,1,1,0,1,0.8252641456,98
255,1,0,1,0,1,1,0,1,0.451838803,79
274,1,0,1,0,1,1,0,1,0.5498752031,110
520,0,0,1,0,0,0,2,1,1.883261814,189
185,0,0,1,0,0,0,2,1,5.473195171,174
755,1,0,1,0,1,1,0,1,0.5442257866,162
204,1,0,1,0,0,1,2,1,1.511632783,112
175,0,0,1,1,0,0,1,1,1.015114606,124
360,1,1,0,0,0,1,2,0,4.36573107,135
434,1,0,1,0,0,1,2,1,1.508088741,143
412,0,0,1,0,1,0,0,1,0.6809528452,168
158,1,0,1,0,1,1,0,1,0.4817590497,198
533,0,0,1,0,0,0,2,1,1.50968116,183
368,1,0,1,0,0,1,2,1,1.557180269,155
293,1,0,1,0,0,1,2,1,2.677913521,107
48,1,0,1,0,1,1,0,1,0.7341653106,64
64,1,0,1,1,0,1,1,1,1.088383459,48
782,0,0,1,0,1,0,0,1,0.5776535626,46
328,1,0,1,1,0,1,1,1,1.041380952,48
74,0,0,1,1,0,0,1,1,1.126456546,60
256,0,1,0,0,0,0,2,0,2.809513512,88
222,1,0,1,1,0,1,1,1,1.122707224,172
365,1,0,1,0,1,1,0,1,0.9116397711,196
63,0,0,1,0,0,0,2,1,2.856587159,175
326,1,1,0,0,1,1,0,0,0.5495351465,136
354,1,0,1,0,1,1,0,1,0.7696661864,108
338,0,0,1,0,1,0,0,1,0.6723300317,96
333,1,0,1,0,1,1,0,1,0.3835897607,85
225,1,0,1,1,0,1,1,1,1.156086715,91
230,0,0,1,1,0,0,1,1,1.413222966,94
277,1,0,1,0,1,1,0,1,0.3867374415,76
68,1,1,0,0,1,1,0,0,0.9522012274,77
439,0,0,1,0,1,0,0,1,0.3273190083,94
155,0,0,1,0,1,0,0,1,0.9582537103,133
448,0,0,1,0,0,0,2,1,2.582635677,168
313,1,0,1,0,1,1,0,1,0.2887490481,145
539,0,0,1,0,1,0,0,1,0.676083725,136
232,1,0,1,0,0,1,2,1,1.993918773,157
159,0,0,1,0,0,0,2,1,1.832966026,176
390,1,0,0,0,1,1,0,2,0.4690543005,179
371,0,0,1,0,0,0,2,1,1.528403704,118
59,1,0,1,0,1,1,0,1,0.6753934199,87
398,1,0,1,1,0,1,1,1,1.283510485,91
560,0,0,1,1,0,0,1,1,1.432636665,98
315,0,0,1,0,1,0,0,1,0.2653940429,127
436,1,0,1,1,0,1,1,1,1.014751491,191
477,0,1,0,0,0,0,2,0,2.022533854,167
292,1,0,1,0,1,1,0,1,0.5520572023,116
432,1,0,1,0,1,1,0,1,0.4085150837,87
576,0,0,1,0,0,0,2,1,4.108782923,80
371,1,0,1,0,1,1,0,1,0.3853644387,95
434,1,1,0,1,0,1,1,0,0.99508362,149
313,0,0,1,0,1,0,0,1,0.6945290304,197
263,1,0,1,0,1,1,0,1,0.7290792428,185
41,1,0,1,0,0,1,2,1,1.620316315,180
313,1,0,1,0,0,1,2,1,1.926258043,127
243,0,0,1,1,0,0,1,1,1.270931996,91
333,0,0,1,0,1,0,0,1,0.7760489514,63
282,1,0,1,0,1,1,0,1,0.7342294183,57
464,1,1,0,0,1,1,0,0,0.375651428,47
444,1,0,1,0,1,1,0,1,0.655841386,52
319,1,0,1,1,0,1,1,1,1.250265292,52
491,0,0,1,0,0,0,2,1,1.528577601,57
423,0,0,1,1,0,0,1,1,1.298787748,59
458,0,1,0,0,1,0,0,0,0.9608958934,82
672,1,0,0,0,0,1,2,2,5.178206765,128
162,1,0,1,0,1,1,0,1,0.3371979632,179
465,0,0,1,0,1,0,0,1,0.5955295681,181
164,0,0,1,0,0,0,2,1,16.08566952,84
235,0,0,1,0,1,0,0,1,0.8519600872,73
376,1,0,1,0,1,1,0,1,0.666155982,72
388,0,0,1,0,1,0,0,1,0.7126363587,74
303,1,0,1,0,1,1,0,1,0.9310245356,118
309,1,0,1,0,1,1,0,1,0.5562815902,168
442,0,0,1,0,0,0,2,1,3.143284057,142
515,1,0,1,0,1,1,0,1,0.5772788277,122
407,0,1,0,0,0,0,2,0,2.146738763,116
485,0,0,1,1,0,0,1,1,1.105862005,104
790,0,0,1,0,0,0,2,1,2.60840228,89
257,1,0,1,0,1,1,0,1,0.6957832247,78
435,1,0,1,0,0,1,2,1,1.615918116,94
461,1,0,1,1,0,1,1,1,1.265926017,96
307,1,0,1,1,0,1,1,1,1.439867423,105
409,1,0,1,0,1,1,0,1,0.8759535298,108
302,0,0,0,1,0,0,1,2,1.19617175,101
176,1,0,1,0,1,1,0,1,0.8946159978,89
207,1,0,0,1,0,1,1,2,1.410924677,51
218,1,1,0,1,0,1,1,0,1.254646524,55
204,1,1,0,1,0,1,1,0,1.074000848,59
294,1,0,1,0,1,1,0,1,0.7158853689,58
232,1,0,1,1,0,1,1,1,1.010256199,79
406,0,0,1,0,1,0,0,1,0.5873785772,91
354,1,1,0,0,1,1,0,0,0.4624006108,98
150,0,1,0,0,0,0,2,0,6.375846295,113
67,1,0,1,1,0,1,1,1,1.001443034,134
276,0,0,1,1,0,0,1,1,1.104951882,150
288,1,0,1,1,0,1,1,1,1.223422761,193
218,1,0,1,1,0,1,1,1,1.118124608,198
81,1,0,1,1,0,1,1,1,1.137092444,175
404,1,0,1,0,0,1,2,1,2.752425769,187
47,1,0,1,0,1,1,0,1,0.6403371785,190
670,1,0,1,1,0,1,1,1,1.23383203,163
236,0,1,0,0,1,0,0,0,0.6765414139,195
275,1,0,1,0,0,1,2,1,2.533266439,168
379,1,0,1,1,0,1,1,1,0.9993981545,130
366,0,0,1,1,0,0,1,1,1.298758013,129
429,1,0,1,0,1,1,0,1,0.6559657743,107
493,1,1,0,0,1,1,0,0,0.8402584035,89
381,1,1,0,1,0,1,1,0,1.458117185,95
132,1,0,1,0,1,1,0,1,0.8857147879,103
269,1,0,1,0,0,1,2,1,1.72016796,113
419,1,0,1,1,0,1,1,1,1.438692886,108
454,1,0,1,1,0,1,1,1,0.9917401929,119
422,1,0,1,1,0,1,1,1,1.249824249,116
89,0,0,1,0,0,0,2,1,1.539065783,122
377,0,0,1,1,0,0,1,1,1.22532604,132
58,1,0,1,0,1,1,0,1,0.5739641892,134
506,0,0,1,0,0,0,2,1,1.513672732,120
73,1,0,1,1,0,1,1,1,1.308784745,118
498,1,0,1,0,0,1,2,1,2.608745329,128
454,1,1,0,0,1,1,0,0,0.7051483378,93
428,1,0,1,1,0,1,1,1,0.9963856037,98
421,1,0,1,0,0,1,2,1,2.473369529,97
257,1,1,0,1,0,1,1,0,1.346704945,109
488,0,0,1,0,1,0,0,1,0.5474671603,89
43,1,0,1,0,1,1,0,1,0.5524870668,47
241,1,1,0,0,1,1,0,0,0.3385194801,33
420,0,0,0,0,1,0,0,2,0.9483557959,27
453,0,0,1,0,1,0,0,1,0.4823433253,27
122,1,0,1,0,1,1,0,1,0.4405951675,30
271,1,0,1,0,1,1,0,1,0.8676838746,44
255,1,0,1,0,0,1,2,1,2.573790812,98
457,0,0,1,0,0,0,2,1,6.231917749,152
532,1,0,1,0,1,1,0,1,0.6006249366,197
445,1,0,1,0,1,1,0,1,0.8651925775,187
416,1,0,1,0,1,1,0,1,0.5098443083,125
219,0,1,0,0,1,0,0,0,0.6439269983,92
273,1,0,1,0,0,1,2,1,1.613847521,50
359,1,0,1,0,1,1,0,1,0.7703889607,63
317,1,0,1,0,1,1,0,1,0.5825706564,104
406,1,0,1,0,1,1,0,1,0.3668418801,171
464,0,0,1,0,1,0,0,1,0.4091281483,187
381,1,1,0,0,1,1,0,0,0.4750592635,117
63,0,0,1,0,0,0,2,1,1.884659525,89
361,1,0,1,0,1,1,0,1,0.759593234,83
402,0,0,1,1,0,0,1,1,1.047866933,78
232,1,0,1,0,1,1,0,1,0.5499894927,58
333,0,0,1,0,1,0,0,1,0.4852709334,70
336,0,0,1,1,0,0,1,1,1.182742411,87
247,1,0,1,0,0,1,2,1,1.612074012,103
513,0,0,1,0,1,0,0,1,0.510160073,111
562,1,0,1,1,0,1,1,1,1.24406545,90
399,1,0,1,0,0,1,2,1,1.704049081,83
439,1,0,1,0,1,1,0,1,0.9221542617,86
354,1,0,1,0,1,1,0,1,0.3971694142,176
285,1,0,1,0,0,1,2,1,1.637991125,138
256,1,1,0,0,0,1,2,0,2.543408525,101
178,1,0,1,0,1,1,0,1,0.955,73
385,0,0,1,1,0,0,1,1,0.9941938575,61
658,1,1,0,0,1,1,0,0,0.7107113897,68
798,1,0,1,0,1,1,0,1,0.4259380803,80
111,0,0,1,0,1,0,0,1,0.5379252212,136
219,1,0,1,0,1,1,0,1,0.8895780734,187
209,1,0,1,0,1,1,0,1,0.577140053,156
322,0,0,1,0,1,0,0,1,0.7036388701,103
320,0,0,1,1,0,0,1,1,1.0077879,95
518,1,1,0,0,1,1,0,0,0.508696463,82
130,1,0,0,0,1,1,0,2,0.5558364475,75
561,0,0,1,0,0,0,2,1,1.687364657,165
142,0,0,1,0,1,0,0,1,0.712821186,167
309,1,0,1,0,1,1,0,1,0.7617880414,97
403,1,0,1,0,1,1,0,1,0.955,81
425,0,0,1,0,1,0,0,1,0.6212588269,88
206,1,1,0,1,0,1,1,0,1.142392943,93
160,0,0,1,0,1,0,0,1,0.4630245213,175
268,1,0,1,1,0,1,1,1,1.092514532,176
307,1,0,1,0,0,1,2,1,6.755798462,146
118,1,0,1,0,1,1,0,1,0.7924769598,146
316,1,0,1,0,1,1,0,1,0.6930400901,151
259,1,0,1,0,0,1,2,1,2.398290018,127
384,1,1,0,0,1,1,0,0,0.8176765258,123
438,1,0,1,1,0,1,1,1,1.035814091,140
346,1,0,1,0,0,1,2,1,2.023168011,148
315,0,1,0,0,1,0,0,0,0.4290348167,148
71,1,0,1,0,1,1,0,1,0.7072701216,130
291,1,0,1,0,1,1,0,1,0.955,135
373,1,0,1,1,0,1,1,1,1.01674499,149
400,1,0,1,0,1,1,0,1,0.3434189821,161
143,1,0,1,1,0,1,1,1,1.214816072,160
240,1,0,1,0,1,1,0,1,0.5746835534,163
415,1,0,1,0,0,1,2,1,1.684752258,178
338,0,0,1,1,0,0,1,1,1.042238341,184
255,0,0,1,0,0,0,2,1,2.088327632,136
414,1,0,0,0,1,1,0,2,0.7451705159,122
134,1,0,1,1,0,1,1,1,1.335787126,116
340,0,1,0,0,1,0,0,0,0.912171386,127
492,1,0,1,1,0,1,1,1,1.318086821,182
350,1,0,1,0,1,1,0,1,0.6931781233,176
367,1,0,1,0,1,1,0,1,0.6785162198,94
382,1,0,1,1,0,1,1,1,1.219429486,75
491,1,0,1,0,1,1,0,1,0.7428462988,80
419,1,0,1,0,0,1,2,1,2.516517749,93
168,1,0,1,0,1,1,0,1,0.5480389068,190
415,0,0,1,0,1,0,0,1,0.547479026,164
277,0,0,1,0,1,0,0,1,0.8275755318,136
27,1,0,1,0,1,1,0,1,0.9588070718,86
332,0,0,1,1,0,0,1,1,1.089357335,50
35,1,0,1,0,0,1,2,1,2.384301136,39
250,1,0,1,0,1,1,0,1,0.5976156492,42
418,1,0,1,0,1,1,0,1,0.5601465477,49
166,0,1,0,1,0,0,1,0,1.225498434,43
390,1,1,0,0,1,1,0,0,0.6978190693,55
257,1,0,1,1,0,1,1,1,1.294574012,118
273,1,0,1,0,1,1,0,1,0.9493232233,185
400,1,0,1,0,1,1,0,1,0.6129322383,106
188,1,0,1,0,1,1,0,1,0.9600007455,91
287,0,0,1,1,0,0,1,1,1.416772075,101
325,1,0,1,0,1,1,0,1,0.8603957359,118
280,0,0,1,0,1,0,0,1,0.4922894629,157
335,0,0,1,0,1,0,0,1,0.5998412366,198
452,0,0,1,0,1,0,0,1,0.4134632861,115
44,1,0,1,0,1,1,0,1,0.7438957411,47
403,1,0,1,0,0,1,2,1,2.021199769,55
201,1,0,1,0,1,1,0,1,0.3062031958,98
205,1,0,1,0,1,1,0,1,0.4202306027,120
259,1,1,0,0,1,1,0,0,0.4577491906,175
208,0,0,1,0,1,0,0,1,0.7946475729,198
435,1,0,1,0,1,1,0,1,0.3525068919,172
271,0,0,1,1,0,0,1,1,1.155275202,169
367,1,0,1,0,1,1,0,1,0.875824044,154
198,1,0,1,1,0,1,1,1,1.349693792,160
400,0,0,1,0,1,0,0,1,0.8257840013,149
783,1,0,1,0,1,1,0,1,0.8326467571,176
129,1,0,1,0,1,1,0,1,0.8666942466,144
195,1,1,0,0,1,1,0,0,0.6021256903,136
78,0,0,1,1,0,0,1,1,1.426709805,130
263,0,0,1,0,1,0,0,1,0.9861712736,102
526,1,0,1,1,0,1,1,1,1.264773514,133
319,1,0,1,1,0,1,1,1,1.440851191,182
253,0,0,1,1,0,0,1,1,1.172766095,180
71,0,0,1,1,0,0,1,1,1.310963046,176
620,0,0,1,0,0,0,2,1,3.054529176,160
79,1,0,1,0,1,1,0,1,0.4900032102,167
279,1,1,0,0,0,1,2,0,2.97829576,179
295,1,0,1,0,1,1,0,1,0.6539342049,174
303,0,0,1,0,1,0,0,1,0.8951042919,169
347,1,0,1,0,0,1,2,1,1.738529118,95
393,1,0,1,0,1,1,0,1,0.8605805275,40
293,1,0,1,0,1,1,0,1,0.818345248,38
382,1,0,1,0,1,1,0,1,0.5535045294,38
475,1,0,1,0,0,1,2,1,2.552211157,42
139,1,0,0,0,1,1,0,2,0.4790811354,59
494,1,0,1,0,1,1,0,1,0.8593641456,102
371,0,0,1,0,1,0,0,1,0.6376945159,135
246,1,0,1,0,1,1,0,1,0.4611113647,183
377,0,0,1,0,1,0,0,1,0.8836841914,169
424,0,0,1,0,1,0,0,1,0.4923921781,134
378,0,0,1,0,0,0,2,1,1.705964193,128
439,0,0,1,0,1,0,0,1,0.8858236233,104
330,1,1,0,0,1,1,0,0,0.7976874374,92
331,0,0,1,0,1,0,0,1,0.9060341605,95
223,1,0,1,1,0,1,1,1,1.004385006,91
422,1,0,1,0,1,1,0,1,0.6886745707,94
380,1,0,1,0,1,1,0,1,0.7930802245,123
291,1,1,0,0,0,1,2,0,2.152054584,109
490,1,0,0,0,0,1,2,2,4.922537215,103
400,0,1,0,1,0,0,1,0,1.119290454,150
342,0,0,1,1,0,0,1,1,1.070565307,180
330,0,0,1,0,1,0,0,1,0.3734068168,128
371,0,0,1,0,1,0,0,1,0.9700823262,104
487,0,0,1,0,1,0,0,1,0.7760422729,101
381,1,0,1,0,0,1,2,1,9.117293181,121
350,0,1,0,1,0,0,1,0,1.040174294,164
114,1,0,1,0,1,1,0,1,0.8587438709,191
321,1,1,0,0,0,1,2,0,3.717809404,119
56,0,0,1,0,1,0,0,1,0.6782591497,78
420,1,0,1,0,1,1,0,1,0.6455999205,72
255,0,0,1,0,1,0,0,1,0.5134676057,79
145,1,0,1,0,1,1,0,1,0.9640646754,129
233,0,0,1,0,0,0,2,1,5.626132122,195
332,1,0,1,0,1,1,0,1,0.4466406818,186
270,1,0,1,0,0,1,2,1,2.027148057,144
424,1,0,1,0,1,1,0,1,0.955,111
346,0,0,1,0,1,0,0,1,0.4380619045,83
103,0,0,1,0,1,0,0,1,0.5725601905,59
460,1,0,1,0,1,1,0,1,0.5985452154,52
230,0,0,1,0,1,0,0,1,0.556211144,52
201,0,0,1,0,0,0,2,1,2.262125241,40
702,1,0,1,0,1,1,0,1,0.4730214543,44
43,0,0,1,1,0,0,1,1,1.171486771,53
192,0,0,1,0,1,0,0,1,0.7374307796,60
489,1,1,0,0,1,1,0,0,0.885470297,90
501,1,0,1,0,0,1,2,1,1.730585084,153
348,1,0,1,0,0,1,2,1,1.791143725,184
252,1,0,1,1,0,1,1,1,1.324962409,199
189,1,0,1,0,0,1,2,1,2.062684856,130
260,1,0,1,0,1,1,0,1,0.9789536983,75
279,1,0,1,0,1,1,0,1,0.608551215,67
334,1,1,0,0,0,1,2,0,1.523598381,67
220,1,0,1,0,1,1,0,1,0.5209978446,72
497,0,0,1,0,1,0,0,1,0.7032688139,158
405,1,0,1,0,1,1,0,1,0.5206644941,198
248,1,0,1,0,1,1,0,1,0.790169931,181
136,0,1,0,1,0,0,1,0,1.202452692,147
546,1,0,1,1,0,1,1,1,1.173727965,117
149,1,0,1,0,1,1,0,1,0.8708276596,108
319,1,0,1,0,1,1,0,1,0.7428576367,102
401,1,0,1,0,0,1,2,1,1.723306308,97
295,1,1,0,0,0,1,2,0,3.335659061,97
368,0,0,1,0,0,0,2,1,9.91848529,82
370,1,0,0,0,1,1,0,2,0.4567153062,82
52,1,0,1,1,0,1,1,1,1.198313321,99
665,0,0,1,0,0,0,2,1,2.059789415,135
299,1,0,1,0,1,1,0,1,0.9183675047,111
240,1,1,0,0,0,1,2,0,4.820454447,134
585,1,0,1,0,1,1,0,1,0.9731793881,146
205,1,0,1,1,0,1,1,1,1.396683461,123
313,1,0,1,0,1,1,0,1,0.6803909189,78
278,1,0,1,0,1,1,0,1,0.8905292726,82
377,0,0,1,0,1,0,0,1,0.6443894768,79
666,1,1,0,0,1,1,0,0,0.8676836015,51
295,1,0,1,1,0,1,1,1,1.146592601,69
423,1,0,1,0,0,1,2,1,1.660305622,74
471,1,0,1,0,0,1,2,1,1.7222548,83
493,1,0,0,0,0,1,2,2,1.555739177,78
357,1,0,1,0,1,1,0,1,0.4956842531,67
202,1,0,1,0,1,1,0,1,0.5436303723,84
260,0,0,1,0,0,0,2,1,1.750597206,122
500,1,0,1,1,0,1,1,1,1.057166586,150
192,1,0,1,0,1,1,0,1,0.9502721804,192
33,1,0,1,1,0,1,1,1,1.211598994,186
887,1,0,1,0,1,1,0,1,0.4349582277,182
360,1,0,1,0,1,1,0,1,0.6708688666,139
325,0,1,0,0,1,0,0,0,0.5639203183,196
436,1,0,1,0,0,1,2,1,1.811697605,196
464,1,0,1,0,1,1,0,1,0.4726480215,191
342,1,0,1,0,1,1,0,1,0.8401447624,144
62,1,0,1,0,1,1,0,1,0.4900060886,190
351,1,0,1,0,1,1,0,1,0.9532697466,192
382,1,0,1,0,0,1,2,1,2.005637241,161
136,1,0,1,0,0,1,2,1,1.724734301,128
413,1,0,0,0,0,1,2,2,1.753219023,119
400,0,0,1,0,1,0,0,1,0.6003384491,114
434,1,0,1,0,1,1,0,1,0.7145522868,112
530,1,0,1,1,0,1,1,1,1.224988745,95
327,1,0,0,0,0,1,2,2,2.356794047,96
204,0,0,1,0,1,0,0,1,0.8816410695,105
87,0,0,1,0,0,0,2,1,1.770434337,85
413,1,0,1,0,0,1,2,1,4.184410973,91
235,1,0,1,0,1,1,0,1,0.5929634037,97
393,1,0,1,0,0,1,2,1,3.169738116,113
388,1,0,0,0,1,1,0,2,0.4610025413,124
418,1,0,1,0,1,1,0,1,0.9052561836,117
656,0,0,1,0,1,0,0,1,0.8899011842,124
72,1,0,1,0,1,1,0,1,0.5235488745,160
324,1,0,1,0,1,1,0,1,0.7013235909,174
56,0,0,1,0,1,0,0,1,0.7393116888,176
348,0,1,0,1,0,0,1,0,1.446974593,199
638,1,0,1,0,1,1,0,1,0.8177860348,189
457,1,0,1,0,0,1,2,1,2.001318237,192
372,1,0,1,1,0,1,1,1,1.055894835,141
352,0,0,1,0,1,0,0,1,0.4406079457,126
446,1,0,1,0,1,1,0,1,0.96165642,124
394,0,0,1,0,1,0,0,1,0.7080153941,107
396,0,0,1,0,0,0,2,1,1.76652181,115
117,1,0,1,0,0,1,2,1,1.678384315,89
203,0,0,1,0,1,0,0,1,0.5848608161,43
201,0,0,1,0,1,0,0,1,0.3778538588,29
491,0,1,0,0,1,0,0,0,0.7820801044,27
359,1,0,1,0,1,1,0,1,0.9466601702,27
432,1,0,1,1,0,1,1,1,1.394922209,31
312,1,0,1,0,0,1,2,1,2.71483182,39
731,1,0,1,1,0,1,1,1,1.149565041,78
328,1,1,0,0,1,1,0,0,0.5445589848,180
190,1,0,1,1,0,1,1,1,1.42608743,194
170,1,0,1,0,0,1,2,1,2.155150267,141
447,1,0,1,1,0,1,1,1,1.425223694,122
332,0,0,1,0,1,0,0,1,0.4724525348,117
247,0,0,1,0,0,0,2,1,2.450725791,91
350,1,0,1,1,0,1,1,1,1.170593989,66
249,0,0,1,0,1,0,0,1,0.9837904874,51
780,0,0,1,0,1,0,0,1,0.8807397449,58
348,0,0,1,0,1,0,0,1,0.682825,60
194,0,0,1,0,1,0,0,1,0.4175407668,83
276,0,0,1,0,1,0,0,1,0.9689951644,169
324,1,0,1,1,0,1,1,1,1.126089623,192
386,1,0,1,0,0,1,2,1,2.902939791,125
69,1,0,1,1,0,1,1,1,1.12554207,94
289,0,0,1,0,1,0,0,1,0.6216273744,85
472,0,0,1,1,0,0,1,1,1.472926977,77
343,0,0,1,0,0,0,2,1,4.046059405,71
443,0,0,1,0,1,0,0,1,0.8926888007,67
441,0,0,1,0,1,0,0,1,0.7008771519,109
389,0,0,0,0,1,0,0,2,0.4256138592,125
330,0,1,0,1,0,0,1,0,1.009556698,99
358,0,0,1,0,1,0,0,1,0.3944302718,92
402,1,0,1,0,1,1,0,1,0.5046917384,102
443,1,0,1,0,0,1,2,1,3.129518483,85
434,1,0,1,0,1,1,0,1,0.8800391364,99
445,1,0,1,1,0,1,1,1,1.487768907,197
366,1,0,1,0,0,1,2,1,6.002621365,197
343,1,0,1,0,1,1,0,1,0.7721595012,124
441,1,0,1,0,1,1,0,1,0.8491157664,92
121,1,0,1,0,1,1,0,1,0.6543747845,78
325,0,0,1,0,0,0,2,1,1.56248135,67
313,1,0,1,0,1,1,0,1,0.5643439426,76
473,1,0,1,0,1,1,0,1,0.7456000423,129
289,1,0,1,0,1,1,0,1,0.7527496564,177
291,1,0,1,0,0,1,2,1,2.393590415,199
269,0,0,1,0,0,0,2,1,1.722348597,121
314,1,0,1,0,0,1,2,1,1.714715877,84
425,0,1,0,0,0,0,2,0,2.051337854,76
335,1,1,0,0,1,1,0,0,0.4500376758,71
288,0,0,1,0,1,0,0,1,0.6008496561,138
400,1,0,1,0,1,1,0,1,0.7097792363,132
336,1,0,1,1,0,1,1,1,1.314746728,77
410,1,0,1,1,0,1,1,1,1.151265872,73
417,1,0,1,0,1,1,0,1,0.4761505253,95
113,1,0,1,0,1,1,0,1,0.5571063651,117
75,1,0,1,0,0,1,2,1,2.795951784,182
487,1,0,1,0,1,1,0,1,0.7802364405,157
410,1,1,0,1,0,1,1,0,1.26844324,144
286,1,0,1,0,1,1,0,1,0.4084469067,122
191,1,0,1,0,0,1,2,1,5.676724053,119
173,1,0,1,0,1,1,0,1,0.3535550866,118
393,1,0,1,0,1,1,0,1,0.6937801283,125
404,1,0,1,0,1,1,0,1,0.467373532,115
636,0,0,1,0,1,0,0,1,0.9076538324,102
227,0,0,1,0,1,0,0,1,0.5145163389,127
309,1,0,1,0,1,1,0,1,0.820035254,119
366,1,0,0,0,1,1,0,2,0.5541989032,122
361,1,0,1,0,1,1,0,1,0.6606227963,121
270,1,0,1,0,1,1,0,1,0.8543988956,130
356,1,0,1,0,0,1,2,1,2.282804876,138
557,1,0,1,0,1,1,0,1,0.7226402132,147
330,0,0,1,0,1,0,0,1,0.9785491523,145
278,0,0,1,1,0,0,1,1,1.269602906,159
417,0,0,1,1,0,0,1,1,1.241733354,177
293,1,0,1,0,1,1,0,1,0.4355797818,172
127,0,0,1,1,0,0,1,1,1.181460102,175
386,1,0,1,0,1,1,0,1,0.745034046,180
326,1,0,1,0,1,1,0,1,0.8987907927,179
312,1,0,1,0,1,1,0,1,0.8662983958,169
283,1,1,0,1,0,1,1,0,1.253995551,193
413,0,0,1,0,1,0,0,1,0.5796821136,194
948,0,0,1,0,1,0,0,1,0.6777014194,115
392,1,0,1,0,1,1,0,1,0.8458765077,116
271,1,0,1,0,1,1,0,1,0.955,125
365,0,0,1,0,1,0,0,1,0.7509065117,161
331,0,0,1,0,0,0,2,1,1.867573634,155
424,0,0,1,0,1,0,0,1,0.7938321288,94
262,1,0,1,0,1,1,0,1,0.5551611235,70
285,0,0,1,1,0,0,1,1,1.22719501,70
476,1,0,1,1,0,1,1,1,1.070263389,137
240,1,0,1,0,1,1,0,1,0.7635080667,133
333,0,1,0,1,0,0,1,0,1.411878262,82
372,1,0,1,1,0,1,1,1,1.398722032,69
185,0,0,1,0,1,0,0,1,0.2622143346,50
226,1,0,1,0,1,1,0,1,0.5955438137,35
204,1,0,1,1,0,1,1,1,1.032971685,31
243,1,0,1,0,1,1,0,1,0.9517157432,34
